loss,[0.03503134474158287, 0.011935864575207233, 0.006189187057316303, 0.007578886579722166, 0.005733801051974297, 0.005715548992156982, 0.004527896177023649]
accuracy,[0.9886999726295471, 0.9961000084877014, 0.9983999729156494, 0.9976999759674072, 0.9983000159263611, 0.998199999332428, 0.9986000061035156]
val_loss,[0.01562833972275257, 0.01005200482904911, 0.21720457077026367, 0.0030974531546235085, 0.010739629156887531, 0.012178544886410236, 0.007876696065068245]
val_accuracy,[0.9950000047683716, 0.9975000023841858, 0.949999988079071, 0.9987499713897705, 0.9950000047683716, 0.9975000023841858, 0.9975000023841858]
