loss,[0.04080796241760254, 0.008852126076817513, 0.008738726377487183, 0.008406858891248703, 0.003903858596459031, 0.004628248978406191, 0.004270746372640133]
accuracy,[0.9854999780654907, 0.9962000250816345, 0.9973999857902527, 0.9973000288009644, 0.9988999962806702, 0.9987999796867371, 0.9983999729156494]
val_loss,[0.0571272186934948, 0.008433783426880836, 0.0022784778848290443, 0.0067842938005924225, 0.015445506200194359, 0.014360683038830757, 0.01972206123173237]
val_accuracy,[0.9837499856948853, 0.9987499713897705, 0.9987499713897705, 0.9975000023841858, 0.9987499713897705, 0.9987499713897705, 0.9987499713897705]
